CPU Time (Before collecting metrics) 35
Accumulated time at depth 4422 0s
Accumulated time at depth 4423 0s
Accumulated time at depth 4424 0s
Accumulated time at depth 4425 0s
Accumulated time at depth 4426 0s
Accumulated time at depth 4427 0s
Accumulated time at depth 4428 0s
Accumulated time at depth 4429 0s
Accumulated time at depth 4430 0s
Accumulated time at depth 4431 0s
Accumulated time at depth 4432 0s
Accumulated time at depth 4433 0s
Accumulated time at depth 4434 0s
Accumulated time at depth 4435 0s
Accumulated time at depth 4436 0s
Accumulated time at depth 4437 0s
Accumulated time at depth 4438 0s
Accumulated time at depth 4439 0s
Accumulated time at depth 4440 0s
Accumulated time at depth 4441 0s
Accumulated time at depth 4442 0s
Accumulated time at depth 4443 0s
Accumulated time at depth 4444 0s
Accumulated time at depth 4445 0s
Accumulated time at depth 4446 0s
Accumulated time at depth 4447 0s
Accumulated time at depth 4448 0s
Accumulated time at depth 4449 0s
Accumulated time at depth 4450 0s
Accumulated time at depth 4451 0s
Accumulated time at depth 4452 0s
Accumulated time at depth 4453 0s
Accumulated time at depth 4454 0s
Accumulated time at depth 4455 0s
Accumulated time at depth 4456 0s
Accumulated time at depth 4457 0s
Accumulated time at depth 4458 0s
Accumulated time at depth 4459 0s
Accumulated time at depth 4460 0s
Accumulated time at depth 4461 0s
Accumulated time at depth 4462 0s
Accumulated time at depth 4463 0s
Accumulated time at depth 4464 0s
Accumulated time at depth 4465 0s
Accumulated time at depth 4466 0s
Accumulated time at depth 4467 0s
Accumulated time at depth 4468 0s
Accumulated time at depth 4469 0s
Accumulated time at depth 4470 0s
Accumulated time at depth 4471 0s
Accumulated time at depth 4472 0s
Accumulated time at depth 4473 0s
Accumulated time at depth 4474 0s
Accumulated time at depth 4475 0s
Accumulated time at depth 4476 0s
Accumulated time at depth 4477 0s
Accumulated time at depth 4478 0s
Accumulated time at depth 4479 0s
Accumulated time at depth 4480 0s
Accumulated time at depth 4481 0s
Accumulated time at depth 4482 0s
Accumulated time at depth 4483 0s
Accumulated time at depth 4484 0s
Accumulated time at depth 4485 0s
Accumulated time at depth 4486 0s
Accumulated time at depth 4487 0s
Accumulated time at depth 4488 0s
Accumulated time at depth 4489 0s
Accumulated time at depth 4490 0s
Accumulated time at depth 4491 0s
Accumulated time at depth 4492 0s
Accumulated time at depth 4493 0s
Accumulated time at depth 4494 0s
Accumulated time at depth 4495 0s
Accumulated time at depth 4496 0s
Accumulated time at depth 4497 0s
Accumulated time at depth 4498 0s
Accumulated time at depth 4499 0s
Accumulated time at depth 4500 0s
Accumulated time at depth 4501 0s
Accumulated time at depth 4502 0s
Accumulated time at depth 4503 0s
Accumulated time at depth 4504 0s
Accumulated time at depth 4505 0s
Accumulated time at depth 4506 0s
Accumulated time at depth 4507 0s
Accumulated time at depth 4508 0s
Accumulated time at depth 4509 0s
Accumulated time at depth 4510 0s
Accumulated time at depth 4511 0s
Accumulated time at depth 4512 0s
Accumulated time at depth 4513 0s
Accumulated time at depth 4514 0s
Accumulated time at depth 4515 0s
Accumulated time at depth 4516 0s
Accumulated time at depth 4517 0s
Accumulated time at depth 4518 0s
Accumulated time at depth 4519 0s
Accumulated time at depth 4520 0s
Accumulated time at depth 4521 0s
Accumulated time at depth 4522 0s
Accumulated time at depth 4523 0s
Accumulated time at depth 4524 0s
Accumulated time at depth 4525 0s
Accumulated time at depth 4526 0s
Accumulated time at depth 4527 0s
Accumulated time at depth 4528 0s
Accumulated time at depth 4529 0s
Accumulated time at depth 4530 0s
Accumulated time at depth 4531 0s
Accumulated time at depth 4532 0s
Accumulated time at depth 4533 0s
Accumulated time at depth 4534 0s
Accumulated time at depth 4535 0s
Accumulated time at depth 4536 0s
Accumulated time at depth 4537 0s
Accumulated time at depth 4538 0s
Accumulated time at depth 4539 0s
Accumulated time at depth 4540 0s
Accumulated time at depth 4541 0s
Accumulated time at depth 4542 0s
Accumulated time at depth 4543 0s
Accumulated time at depth 4544 0s
Accumulated time at depth 4545 0s
Accumulated time at depth 4546 0s
Accumulated time at depth 4547 0s
Accumulated time at depth 4548 0s
Accumulated time at depth 4549 0s
Accumulated time at depth 4550 0s
Accumulated time at depth 4551 0s
Accumulated time at depth 4552 0s
Accumulated time at depth 4553 0s
Accumulated time at depth 4554 0s
Accumulated time at depth 4555 0s
Accumulated time at depth 4556 0s
Accumulated time at depth 4557 0s
Accumulated time at depth 4558 0s
Accumulated time at depth 4559 0s
Accumulated time at depth 4560 0s
Accumulated time at depth 4561 0s
Accumulated time at depth 4562 0s
Accumulated time at depth 4563 0s
Accumulated time at depth 4564 0s
Accumulated time at depth 4565 0s
Accumulated time at depth 4566 0s
Accumulated time at depth 4567 0s
Accumulated time at depth 4568 0s
Accumulated time at depth 4569 0s
Accumulated time at depth 4570 0s
Accumulated time at depth 4571 0s
Accumulated time at depth 4572 0s
Accumulated time at depth 4573 0s
Accumulated time at depth 4574 0s
Accumulated time at depth 4575 0s
Accumulated time at depth 4576 0s
Accumulated time at depth 4577 0s
Accumulated time at depth 4578 0s
Accumulated time at depth 4579 0s
Accumulated time at depth 4580 0s
Accumulated time at depth 4581 0s
Accumulated time at depth 4582 0s
Accumulated time at depth 4583 0s
Accumulated time at depth 4584 0s
Accumulated time at depth 4585 0s
Accumulated time at depth 4586 0s
Accumulated time at depth 4587 0s
Accumulated time at depth 4588 0s
Accumulated time at depth 4589 0s
Accumulated time at depth 4590 0s
Accumulated time at depth 4591 0s
Accumulated time at depth 4592 0s
Accumulated time at depth 4593 0s
Accumulated time at depth 4594 0s
Accumulated time at depth 4595 0s
Accumulated time at depth 4596 0s
Accumulated time at depth 4597 0s
Accumulated time at depth 4598 0s
Accumulated time at depth 4599 0s
Accumulated time at depth 4600 0s
Accumulated time at depth 4601 0s
Accumulated time at depth 4602 0s
Accumulated time at depth 4603 0s
Accumulated time at depth 4604 0s
Accumulated time at depth 4605 0s
Accumulated time at depth 4606 0s
Accumulated time at depth 4607 0s
Accumulated time at depth 4608 0s
Accumulated time at depth 4609 0s
Accumulated time at depth 4610 0s
Accumulated time at depth 4611 0s
Accumulated time at depth 4612 0s
Accumulated time at depth 4613 0s
Accumulated time at depth 4614 0s
Accumulated time at depth 4615 0s
Accumulated time at depth 4616 0s
Accumulated time at depth 4617 0s
Accumulated time at depth 4618 0s
Accumulated time at depth 4619 0s
Accumulated time at depth 4620 0s
Accumulated time at depth 4621 0s
Accumulated time at depth 4622 0s
Accumulated time at depth 4623 0s
Accumulated time at depth 4624 0s
Accumulated time at depth 4625 0s
Accumulated time at depth 4626 0s
Accumulated time at depth 4627 0s
Accumulated time at depth 4628 0s
Accumulated time at depth 4629 0s
Accumulated time at depth 4630 0s
Accumulated time at depth 4631 0s
Accumulated time at depth 4632 0s
Accumulated time at depth 4633 0s
Accumulated time at depth 4634 0s
Accumulated time at depth 4635 0s
Accumulated time at depth 4636 0s
Accumulated time at depth 4637 0s
Accumulated time at depth 4638 0s
Accumulated time at depth 4639 0s
Accumulated time at depth 4640 0s
Accumulated time at depth 4641 0s
Accumulated time at depth 4642 0s
Accumulated time at depth 4643 0s
Accumulated time at depth 4644 0s
Accumulated time at depth 4645 0s
Accumulated time at depth 4646 0s
Accumulated time at depth 4647 0s
Accumulated time at depth 4648 0s
Accumulated time at depth 4649 0s
Accumulated time at depth 4650 0s
Accumulated time at depth 4651 0s
Accumulated time at depth 4652 0s
Accumulated time at depth 4653 0s
Accumulated time at depth 4654 0s
Accumulated time at depth 4655 0s
Accumulated time at depth 4656 0s
Accumulated time at depth 4657 0s
Accumulated time at depth 4658 0s
Accumulated time at depth 4659 0s
Accumulated time at depth 4660 0s
Accumulated time at depth 4661 0s
Accumulated time at depth 4662 0s
Accumulated time at depth 4663 0s
Accumulated time at depth 4664 0s
Accumulated time at depth 4665 0s
Accumulated time at depth 4666 0s
Accumulated time at depth 4667 0s
Accumulated time at depth 4668 0s
Accumulated time at depth 4669 0s
Accumulated time at depth 4670 0s
Accumulated time at depth 4671 0s
Accumulated time at depth 4672 0s
Accumulated time at depth 4673 0s
Accumulated time at depth 4674 0s
Accumulated time at depth 4675 0s
Accumulated time at depth 4676 0s
Accumulated time at depth 4677 0s
Accumulated time at depth 4678 0s
Accumulated time at depth 4679 0s
Accumulated time at depth 4680 0s
Accumulated time at depth 4681 0s
Accumulated time at depth 4682 0s
Accumulated time at depth 4683 0s
Accumulated time at depth 4684 0s
Accumulated time at depth 4685 0s
Accumulated time at depth 4686 0s
Accumulated time at depth 4687 0s
Accumulated time at depth 4688 0s
Accumulated time at depth 4689 0s
Accumulated time at depth 4690 0s
Accumulated time at depth 4691 0s
Accumulated time at depth 4692 0s
Accumulated time at depth 4693 0s
Accumulated time at depth 4694 0s
Accumulated time at depth 4695 0s
Accumulated time at depth 4696 0s
Accumulated time at depth 4697 0s
Accumulated time at depth 4698 0s
Accumulated time at depth 4699 0s
Accumulated time at depth 4700 0s
Accumulated time at depth 4701 0s
Accumulated time at depth 4702 0s
Accumulated time at depth 4703 0s
Accumulated time at depth 4704 0s
Accumulated time at depth 4705 0s
Accumulated time at depth 4706 0s
Accumulated time at depth 4707 0s
Accumulated time at depth 4708 0s
Accumulated time at depth 4709 0s
Accumulated time at depth 4710 0s
Accumulated time at depth 4711 0s
Accumulated time at depth 4712 0s
Accumulated time at depth 4713 0s
Accumulated time at depth 4714 0s
Accumulated time at depth 4715 0s
Accumulated time at depth 4716 0s
Accumulated time at depth 4717 0s
Accumulated time at depth 4718 0s
Accumulated time at depth 4719 0s
Accumulated time at depth 4720 0s
Accumulated time at depth 4721 0s
Accumulated time at depth 4722 0s
Accumulated time at depth 4723 0s
Accumulated time at depth 4724 0s
Accumulated time at depth 4725 0s
Accumulated time at depth 4726 0s
Accumulated time at depth 4727 0s
Accumulated time at depth 4728 0s
Accumulated time at depth 4729 0s
Accumulated time at depth 4730 0s
Accumulated time at depth 4731 0s
Accumulated time at depth 4732 0s
Accumulated time at depth 4733 0s
Accumulated time at depth 4734 0s
Accumulated time at depth 4735 0s
Accumulated time at depth 4736 0s
Accumulated time at depth 4737 0s
Accumulated time at depth 4738 0s
Accumulated time at depth 4739 0s
Accumulated time at depth 4740 0s
Accumulated time at depth 4741 0s
Accumulated time at depth 4742 0s
Accumulated time at depth 4743 0s
Accumulated time at depth 4744 0s
Accumulated time at depth 4745 0s
Accumulated time at depth 4746 0s
Accumulated time at depth 4747 0s
Accumulated time at depth 4748 0s
Accumulated time at depth 4749 0s
Accumulated time at depth 4750 0s
Accumulated time at depth 4751 0s
Accumulated time at depth 4752 0s
Accumulated time at depth 4753 0s
Accumulated time at depth 4754 0s
Accumulated time at depth 4755 0s
Accumulated time at depth 4756 0s
Accumulated time at depth 4757 0s
Accumulated time at depth 4758 0s
Accumulated time at depth 4759 0s
Accumulated time at depth 4760 0s
Accumulated time at depth 4761 0s
Accumulated time at depth 4762 0s
Accumulated time at depth 4763 0s
Accumulated time at depth 4764 0s
Accumulated time at depth 4765 0s
Accumulated time at depth 4766 0s
Accumulated time at depth 4767 0s
Accumulated time at depth 4768 0s
Accumulated time at depth 4769 0s
Accumulated time at depth 4770 0s
Accumulated time at depth 4771 0s
Accumulated time at depth 4772 0s
Accumulated time at depth 4773 0s
Accumulated time at depth 4774 0s
Accumulated time at depth 4775 0s
Accumulated time at depth 4776 0s
Accumulated time at depth 4777 0s
Accumulated time at depth 4778 0s
Accumulated time at depth 4779 0s
Accumulated time at depth 4780 0s
Accumulated time at depth 4781 0s
Accumulated time at depth 4782 0s
Accumulated time at depth 4783 0s
Accumulated time at depth 4784 0s
Accumulated time at depth 4785 0s
Accumulated time at depth 4786 0s
Accumulated time at depth 4787 0s
Accumulated time at depth 4788 0s
Accumulated time at depth 4789 0s
Accumulated time at depth 4790 0s
Accumulated time at depth 4791 0s
Accumulated time at depth 4792 0s
Accumulated time at depth 4793 0s
Accumulated time at depth 4794 0s
Accumulated time at depth 4795 0s
Accumulated time at depth 4796 0s
Accumulated time at depth 4797 0s
Accumulated time at depth 4798 0s
Accumulated time at depth 4799 0s
Accumulated time at depth 4800 0s
Accumulated time at depth 4801 0s
Accumulated time at depth 4802 0s
Accumulated time at depth 4803 0s
Accumulated time at depth 4804 0s
Accumulated time at depth 4805 0s
Accumulated time at depth 4806 0s
Accumulated time at depth 4807 0s
Accumulated time at depth 4808 0s
Accumulated time at depth 4809 0s
Accumulated time at depth 4810 0s
Accumulated time at depth 4811 0s
Accumulated time at depth 4812 0s
Accumulated time at depth 4813 0s
Accumulated time at depth 4814 0s
Accumulated time at depth 4815 0s
Accumulated time at depth 4816 0s
Accumulated time at depth 4817 0s
Accumulated time at depth 4818 0s
Accumulated time at depth 4819 0s
Accumulated time at depth 4820 0s
Accumulated time at depth 4821 0s
Accumulated time at depth 4822 0s
Accumulated time at depth 4823 0s
Accumulated time at depth 4824 0s
Accumulated time at depth 4825 0s
Accumulated time at depth 4826 0s
Accumulated time at depth 4827 0s
Accumulated time at depth 4828 0s
Accumulated time at depth 4829 0s
Accumulated time at depth 4830 0s
Accumulated time at depth 4831 0s
Accumulated time at depth 4832 0s
Accumulated time at depth 4833 0s
Accumulated time at depth 4834 0s
Accumulated time at depth 4835 0s
Accumulated time at depth 4836 0s
Accumulated time at depth 4837 0s
Accumulated time at depth 4838 0s
Accumulated time at depth 4839 0s
Accumulated time at depth 4840 0s
Accumulated time at depth 4841 0s
Accumulated time at depth 4842 0s
Accumulated time at depth 4843 0s
Accumulated time at depth 4844 0s
Accumulated time at depth 4845 0s
Accumulated time at depth 4846 0s
Accumulated time at depth 4847 0s
Accumulated time at depth 4848 0s
Accumulated time at depth 4849 0s
Accumulated time at depth 4850 0s
Accumulated time at depth 4851 0s
Accumulated time at depth 4852 0s
Accumulated time at depth 4853 0s
Accumulated time at depth 4854 0s
Accumulated time at depth 4855 0s
Accumulated time at depth 4856 0s
Accumulated time at depth 4857 0s
Accumulated time at depth 4858 0s
Accumulated time at depth 4859 0s
Accumulated time at depth 4860 0s
Accumulated time at depth 4861 0s
Accumulated time at depth 4862 0s
Accumulated time at depth 4863 0s
Accumulated time at depth 4864 0s
Accumulated time at depth 4865 0s
Accumulated time at depth 4866 0s
Accumulated time at depth 4867 0s
Accumulated time at depth 4868 0s
Accumulated time at depth 4869 0s
Accumulated time at depth 4870 0s
Accumulated time at depth 4871 0s
Accumulated time at depth 4872 0s
Accumulated time at depth 4873 0s
Accumulated time at depth 4874 0s
Accumulated time at depth 4875 0s
Accumulated time at depth 4876 0s
Accumulated time at depth 4877 0s
Accumulated time at depth 4878 0s
Accumulated time at depth 4879 0s
Accumulated time at depth 4880 0s
Accumulated time at depth 4881 0s
Accumulated time at depth 4882 0s
Accumulated time at depth 4883 0s
Accumulated time at depth 4884 0s
Accumulated time at depth 4885 0s
Accumulated time at depth 4886 0s
Accumulated time at depth 4887 0s
Accumulated time at depth 4888 0s
Accumulated time at depth 4889 0s
Accumulated time at depth 4890 0s
Accumulated time at depth 4891 0s
Accumulated time at depth 4892 0s
Accumulated time at depth 4893 0s
Accumulated time at depth 4894 0s
Accumulated time at depth 4895 0s
Accumulated time at depth 4896 0s
Accumulated time at depth 4897 0s
Accumulated time at depth 4898 0s
Accumulated time at depth 4899 0s
Accumulated time at depth 4900 0s
Accumulated time at depth 4901 0s
Accumulated time at depth 4902 0s
Accumulated time at depth 4903 0s
Accumulated time at depth 4904 0s
Accumulated time at depth 4905 0s
Accumulated time at depth 4906 0s
Accumulated time at depth 4907 0s
Accumulated time at depth 4908 0s
Accumulated time at depth 4909 0s
Accumulated time at depth 4910 0s
Accumulated time at depth 4911 0s
Accumulated time at depth 4912 0s
Accumulated time at depth 4913 0s
Accumulated time at depth 4914 0s
Accumulated time at depth 4915 0s
Accumulated time at depth 4916 0s
Accumulated time at depth 4917 0s
Accumulated time at depth 4918 0s
Accumulated time at depth 4919 0s
Accumulated time at depth 4920 0s
Accumulated time at depth 4921 0s
Accumulated time at depth 4922 0s
Accumulated time at depth 4923 0s
Accumulated time at depth 4924 0s
Accumulated time at depth 4925 0s
Accumulated time at depth 4926 0s
Accumulated time at depth 4927 0s
Accumulated time at depth 4928 0s
Accumulated time at depth 4929 0s
Accumulated time at depth 4930 0s
Accumulated time at depth 4931 0s
Accumulated time at depth 4932 0s
Accumulated time at depth 4933 0s
Accumulated time at depth 4934 0s
Accumulated time at depth 4935 0s
Accumulated time at depth 4936 0s
Accumulated time at depth 4937 0s
Accumulated time at depth 4938 0s
Accumulated time at depth 4939 0s
Accumulated time at depth 4940 0s
Accumulated time at depth 4941 0s
Accumulated time at depth 4942 0s
Accumulated time at depth 4943 0s
Accumulated time at depth 4944 0s
Accumulated time at depth 4945 0s
Accumulated time at depth 4946 0s
Accumulated time at depth 4947 0s
Accumulated time at depth 4948 0s
Accumulated time at depth 4949 0s
Accumulated time at depth 4950 0s
Accumulated time at depth 4951 0s
Accumulated time at depth 4952 0s
Accumulated time at depth 4953 0s
Accumulated time at depth 4954 0s
Accumulated time at depth 4955 0s
Accumulated time at depth 4956 0s
Accumulated time at depth 4957 0s
Accumulated time at depth 4958 0s
Accumulated time at depth 4959 0s
Accumulated time at depth 4960 0s
Accumulated time at depth 4961 0s
Accumulated time at depth 4962 0s
Accumulated time at depth 4963 0s
Accumulated time at depth 4964 0s
Accumulated time at depth 4965 0s
Accumulated time at depth 4966 0s
Accumulated time at depth 4967 0s
Accumulated time at depth 4968 0s
Accumulated time at depth 4969 0s
Accumulated time at depth 4970 0s
Accumulated time at depth 4971 0s
Accumulated time at depth 4972 0s
Accumulated time at depth 4973 0s
Accumulated time at depth 4974 0s
Accumulated time at depth 4975 0s
Accumulated time at depth 4976 0s
Accumulated time at depth 4977 0s
Accumulated time at depth 4978 0s
Accumulated time at depth 4979 0s
Accumulated time at depth 4980 0s
Accumulated time at depth 4981 0s
Accumulated time at depth 4982 0s
Accumulated time at depth 4983 0s
Accumulated time at depth 4984 0s
Accumulated time at depth 4985 0s
Accumulated time at depth 4986 0s
Accumulated time at depth 4987 0s
Accumulated time at depth 4988 0s
Accumulated time at depth 4989 0s
Accumulated time at depth 4990 0s
Accumulated time at depth 4991 0s
Accumulated time at depth 4992 0s
Accumulated time at depth 4993 0s
Accumulated time at depth 4994 0s
Accumulated time at depth 4995 0s
Accumulated time at depth 4996 0s
Accumulated time at depth 4997 0s
Accumulated time at depth 4998 0s
Accumulated time at depth 4999 0s
Accumulated time at depth 5000 0s
Total number of Prunes: 0
Total number of Nodes: 665994
Total number of Backtracks: 332990
MaxClique Size = 21
cpu = 37427
